labels,source,path
female_happy,RAVDESS,data/RAVDESS/Actor_06/03-01-03-01-02-01-06.wav
female_happy,RAVDESS,data/RAVDESS/Actor_06/03-01-03-01-02-02-06.wav
female_happy,RAVDESS,data/RAVDESS/Actor_06/03-01-03-02-01-01-06.wav
female_happy,RAVDESS,data/RAVDESS/Actor_06/03-01-03-02-01-02-06.wav
female_happy,RAVDESS,data/RAVDESS/Actor_06/03-01-03-02-02-01-06.wav
female_happy,RAVDESS,data/RAVDESS/Actor_06/03-01-03-02-02-02-06.wav
female_sad,RAVDESS,data/RAVDESS/Actor_06/03-01-04-01-01-01-06.wav
female_sad,RAVDESS,data/RAVDESS/Actor_06/03-01-04-01-01-02-06.wav
female_sad,RAVDESS,data/RAVDESS/Actor_06/03-01-04-01-02-01-06.wav
female_sad,RAVDESS,data/RAVDESS/Actor_06/03-01-04-01-02-02-06.wav
female_sad,RAVDESS,data/RAVDESS/Actor_06/03-01-04-02-01-01-06.wav
female_sad,RAVDESS,data/RAVDESS/Actor_06/03-01-04-02-01-02-06.wav
female_sad,RAVDESS,data/RAVDESS/Actor_06/03-01-04-02-02-01-06.wav
female_sad,RAVDESS,data/RAVDESS/Actor_06/03-01-04-02-02-02-06.wav
female_angry,RAVDESS,data/RAVDESS/Actor_06/03-01-05-01-01-01-06.wav
female_angry,RAVDESS,data/RAVDESS/Actor_06/03-01-05-01-01-02-06.wav
female_angry,RAVDESS,data/RAVDESS/Actor_06/03-01-05-01-02-01-06.wav
female_angry,RAVDESS,data/RAVDESS/Actor_06/03-01-05-01-02-02-06.wav
female_angry,RAVDESS,data/RAVDESS/Actor_06/03-01-05-02-01-01-06.wav
female_angry,RAVDESS,data/RAVDESS/Actor_06/03-01-05-02-01-02-06.wav
female_angry,RAVDESS,data/RAVDESS/Actor_06/03-01-05-02-02-01-06.wav
female_angry,RAVDESS,data/RAVDESS/Actor_06/03-01-05-02-02-02-06.wav
female_fear,RAVDESS,data/RAVDESS/Actor_06/03-01-06-01-01-01-06.wav
female_fear,RAVDESS,data/RAVDESS/Actor_06/03-01-06-01-01-02-06.wav
female_fear,RAVDESS,data/RAVDESS/Actor_06/03-01-06-01-02-01-06.wav
female_fear,RAVDESS,data/RAVDESS/Actor_06/03-01-06-01-02-02-06.wav
female_fear,RAVDESS,data/RAVDESS/Actor_06/03-01-06-02-01-01-06.wav
female_fear,RAVDESS,data/RAVDESS/Actor_06/03-01-06-02-01-02-06.wav
female_fear,RAVDESS,data/RAVDESS/Actor_06/03-01-06-02-02-01-06.wav
female_fear,RAVDESS,data/RAVDESS/Actor_06/03-01-06-02-02-02-06.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_06/03-01-07-01-01-01-06.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_06/03-01-07-01-01-02-06.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_06/03-01-07-01-02-01-06.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_06/03-01-07-01-02-02-06.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_06/03-01-07-02-01-01-06.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_06/03-01-07-02-01-02-06.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_06/03-01-07-02-02-01-06.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_06/03-01-07-02-02-02-06.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_06/03-01-08-01-01-01-06.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_06/03-01-08-01-01-02-06.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_06/03-01-08-01-02-01-06.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_06/03-01-08-01-02-02-06.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_06/03-01-08-02-01-01-06.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_06/03-01-08-02-01-02-06.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_06/03-01-08-02-02-01-06.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_06/03-01-08-02-02-02-06.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-01-01-01-01-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-01-01-01-02-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-01-01-02-01-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-01-01-02-02-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-02-01-01-01-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-02-01-01-02-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-02-01-02-01-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-02-01-02-02-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-02-02-01-01-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-02-02-01-02-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-02-02-02-01-07.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_07/03-01-02-02-02-02-07.wav
male_happy,RAVDESS,data/RAVDESS/Actor_07/03-01-03-01-01-01-07.wav
male_happy,RAVDESS,data/RAVDESS/Actor_07/03-01-03-01-01-02-07.wav
male_happy,RAVDESS,data/RAVDESS/Actor_07/03-01-03-01-02-01-07.wav
male_happy,RAVDESS,data/RAVDESS/Actor_07/03-01-03-01-02-02-07.wav
male_happy,RAVDESS,data/RAVDESS/Actor_07/03-01-03-02-01-01-07.wav
male_happy,RAVDESS,data/RAVDESS/Actor_07/03-01-03-02-01-02-07.wav
male_happy,RAVDESS,data/RAVDESS/Actor_07/03-01-03-02-02-01-07.wav
male_happy,RAVDESS,data/RAVDESS/Actor_07/03-01-03-02-02-02-07.wav
male_sad,RAVDESS,data/RAVDESS/Actor_07/03-01-04-01-01-01-07.wav
male_sad,RAVDESS,data/RAVDESS/Actor_07/03-01-04-01-01-02-07.wav
male_sad,RAVDESS,data/RAVDESS/Actor_07/03-01-04-01-02-01-07.wav
male_sad,RAVDESS,data/RAVDESS/Actor_07/03-01-04-01-02-02-07.wav
male_sad,RAVDESS,data/RAVDESS/Actor_07/03-01-04-02-01-01-07.wav
male_sad,RAVDESS,data/RAVDESS/Actor_07/03-01-04-02-01-02-07.wav
male_sad,RAVDESS,data/RAVDESS/Actor_07/03-01-04-02-02-01-07.wav
male_sad,RAVDESS,data/RAVDESS/Actor_07/03-01-04-02-02-02-07.wav
male_angry,RAVDESS,data/RAVDESS/Actor_07/03-01-05-01-01-01-07.wav
male_angry,RAVDESS,data/RAVDESS/Actor_07/03-01-05-01-01-02-07.wav
male_angry,RAVDESS,data/RAVDESS/Actor_07/03-01-05-01-02-01-07.wav
male_angry,RAVDESS,data/RAVDESS/Actor_07/03-01-05-01-02-02-07.wav
male_angry,RAVDESS,data/RAVDESS/Actor_07/03-01-05-02-01-01-07.wav
male_angry,RAVDESS,data/RAVDESS/Actor_07/03-01-05-02-01-02-07.wav
male_angry,RAVDESS,data/RAVDESS/Actor_07/03-01-05-02-02-01-07.wav
male_angry,RAVDESS,data/RAVDESS/Actor_07/03-01-05-02-02-02-07.wav
male_fear,RAVDESS,data/RAVDESS/Actor_07/03-01-06-01-01-01-07.wav
male_fear,RAVDESS,data/RAVDESS/Actor_07/03-01-06-01-01-02-07.wav
male_fear,RAVDESS,data/RAVDESS/Actor_07/03-01-06-01-02-01-07.wav
male_fear,RAVDESS,data/RAVDESS/Actor_07/03-01-06-01-02-02-07.wav
male_fear,RAVDESS,data/RAVDESS/Actor_07/03-01-06-02-01-01-07.wav
male_fear,RAVDESS,data/RAVDESS/Actor_07/03-01-06-02-01-02-07.wav
male_fear,RAVDESS,data/RAVDESS/Actor_07/03-01-06-02-02-01-07.wav
male_fear,RAVDESS,data/RAVDESS/Actor_07/03-01-06-02-02-02-07.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_07/03-01-07-01-01-01-07.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_07/03-01-07-01-01-02-07.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_07/03-01-07-01-02-01-07.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_07/03-01-07-01-02-02-07.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_07/03-01-07-02-01-01-07.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_07/03-01-07-02-01-02-07.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_07/03-01-07-02-02-01-07.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_07/03-01-07-02-02-02-07.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_07/03-01-08-01-01-01-07.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_07/03-01-08-01-01-02-07.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_07/03-01-08-01-02-01-07.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_07/03-01-08-01-02-02-07.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_07/03-01-08-02-01-01-07.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_07/03-01-08-02-01-02-07.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_07/03-01-08-02-02-01-07.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_07/03-01-08-02-02-02-07.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-01-01-01-01-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-01-01-01-02-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-01-01-02-01-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-01-01-02-02-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-02-01-01-01-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-02-01-01-02-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-02-01-02-01-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-02-01-02-02-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-02-02-01-01-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-02-02-01-02-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-02-02-02-01-08.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_08/03-01-02-02-02-02-08.wav
female_happy,RAVDESS,data/RAVDESS/Actor_08/03-01-03-01-01-01-08.wav
female_happy,RAVDESS,data/RAVDESS/Actor_08/03-01-03-01-01-02-08.wav
female_happy,RAVDESS,data/RAVDESS/Actor_08/03-01-03-01-02-01-08.wav
female_happy,RAVDESS,data/RAVDESS/Actor_08/03-01-03-01-02-02-08.wav
female_happy,RAVDESS,data/RAVDESS/Actor_08/03-01-03-02-01-01-08.wav
female_happy,RAVDESS,data/RAVDESS/Actor_08/03-01-03-02-01-02-08.wav
female_happy,RAVDESS,data/RAVDESS/Actor_08/03-01-03-02-02-01-08.wav
female_happy,RAVDESS,data/RAVDESS/Actor_08/03-01-03-02-02-02-08.wav
female_sad,RAVDESS,data/RAVDESS/Actor_08/03-01-04-01-01-01-08.wav
female_sad,RAVDESS,data/RAVDESS/Actor_08/03-01-04-01-01-02-08.wav
female_sad,RAVDESS,data/RAVDESS/Actor_08/03-01-04-01-02-01-08.wav
female_sad,RAVDESS,data/RAVDESS/Actor_08/03-01-04-01-02-02-08.wav
female_sad,RAVDESS,data/RAVDESS/Actor_08/03-01-04-02-01-01-08.wav
female_sad,RAVDESS,data/RAVDESS/Actor_08/03-01-04-02-01-02-08.wav
female_sad,RAVDESS,data/RAVDESS/Actor_08/03-01-04-02-02-01-08.wav
female_sad,RAVDESS,data/RAVDESS/Actor_08/03-01-04-02-02-02-08.wav
female_angry,RAVDESS,data/RAVDESS/Actor_08/03-01-05-01-01-01-08.wav
female_angry,RAVDESS,data/RAVDESS/Actor_08/03-01-05-01-01-02-08.wav
female_angry,RAVDESS,data/RAVDESS/Actor_08/03-01-05-01-02-01-08.wav
female_angry,RAVDESS,data/RAVDESS/Actor_08/03-01-05-01-02-02-08.wav
female_angry,RAVDESS,data/RAVDESS/Actor_08/03-01-05-02-01-01-08.wav
female_angry,RAVDESS,data/RAVDESS/Actor_08/03-01-05-02-01-02-08.wav
female_angry,RAVDESS,data/RAVDESS/Actor_08/03-01-05-02-02-01-08.wav
female_angry,RAVDESS,data/RAVDESS/Actor_08/03-01-05-02-02-02-08.wav
female_fear,RAVDESS,data/RAVDESS/Actor_08/03-01-06-01-01-01-08.wav
female_fear,RAVDESS,data/RAVDESS/Actor_08/03-01-06-01-01-02-08.wav
female_fear,RAVDESS,data/RAVDESS/Actor_08/03-01-06-01-02-01-08.wav
female_fear,RAVDESS,data/RAVDESS/Actor_08/03-01-06-01-02-02-08.wav
female_fear,RAVDESS,data/RAVDESS/Actor_08/03-01-06-02-01-01-08.wav
female_fear,RAVDESS,data/RAVDESS/Actor_08/03-01-06-02-01-02-08.wav
female_fear,RAVDESS,data/RAVDESS/Actor_08/03-01-06-02-02-01-08.wav
female_fear,RAVDESS,data/RAVDESS/Actor_08/03-01-06-02-02-02-08.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_08/03-01-07-01-01-01-08.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_08/03-01-07-01-01-02-08.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_08/03-01-07-01-02-01-08.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_08/03-01-07-01-02-02-08.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_08/03-01-07-02-01-01-08.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_08/03-01-07-02-01-02-08.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_08/03-01-07-02-02-01-08.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_08/03-01-07-02-02-02-08.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_08/03-01-08-01-01-01-08.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_08/03-01-08-01-01-02-08.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_08/03-01-08-01-02-01-08.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_08/03-01-08-01-02-02-08.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_08/03-01-08-02-01-01-08.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_08/03-01-08-02-01-02-08.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_08/03-01-08-02-02-01-08.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_08/03-01-08-02-02-02-08.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-01-01-01-01-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-01-01-01-02-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-01-01-02-01-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-01-01-02-02-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-02-01-01-01-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-02-01-01-02-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-02-01-02-01-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-02-01-02-02-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-02-02-01-01-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-02-02-01-02-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-02-02-02-01-09.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_09/03-01-02-02-02-02-09.wav
male_happy,RAVDESS,data/RAVDESS/Actor_09/03-01-03-01-01-01-09.wav
male_happy,RAVDESS,data/RAVDESS/Actor_09/03-01-03-01-01-02-09.wav
male_happy,RAVDESS,data/RAVDESS/Actor_09/03-01-03-01-02-01-09.wav
male_happy,RAVDESS,data/RAVDESS/Actor_09/03-01-03-01-02-02-09.wav
male_happy,RAVDESS,data/RAVDESS/Actor_09/03-01-03-02-01-01-09.wav
male_happy,RAVDESS,data/RAVDESS/Actor_09/03-01-03-02-01-02-09.wav
male_happy,RAVDESS,data/RAVDESS/Actor_09/03-01-03-02-02-01-09.wav
male_happy,RAVDESS,data/RAVDESS/Actor_09/03-01-03-02-02-02-09.wav
male_sad,RAVDESS,data/RAVDESS/Actor_09/03-01-04-01-01-01-09.wav
male_sad,RAVDESS,data/RAVDESS/Actor_09/03-01-04-01-01-02-09.wav
male_sad,RAVDESS,data/RAVDESS/Actor_09/03-01-04-01-02-01-09.wav
male_sad,RAVDESS,data/RAVDESS/Actor_09/03-01-04-01-02-02-09.wav
male_sad,RAVDESS,data/RAVDESS/Actor_09/03-01-04-02-01-01-09.wav
male_sad,RAVDESS,data/RAVDESS/Actor_09/03-01-04-02-01-02-09.wav
male_sad,RAVDESS,data/RAVDESS/Actor_09/03-01-04-02-02-01-09.wav
male_sad,RAVDESS,data/RAVDESS/Actor_09/03-01-04-02-02-02-09.wav
male_angry,RAVDESS,data/RAVDESS/Actor_09/03-01-05-01-01-01-09.wav
male_angry,RAVDESS,data/RAVDESS/Actor_09/03-01-05-01-01-02-09.wav
male_angry,RAVDESS,data/RAVDESS/Actor_09/03-01-05-01-02-01-09.wav
male_angry,RAVDESS,data/RAVDESS/Actor_09/03-01-05-01-02-02-09.wav
male_angry,RAVDESS,data/RAVDESS/Actor_09/03-01-05-02-01-01-09.wav
male_angry,RAVDESS,data/RAVDESS/Actor_09/03-01-05-02-01-02-09.wav
male_angry,RAVDESS,data/RAVDESS/Actor_09/03-01-05-02-02-01-09.wav
male_angry,RAVDESS,data/RAVDESS/Actor_09/03-01-05-02-02-02-09.wav
male_fear,RAVDESS,data/RAVDESS/Actor_09/03-01-06-01-01-01-09.wav
male_fear,RAVDESS,data/RAVDESS/Actor_09/03-01-06-01-01-02-09.wav
male_fear,RAVDESS,data/RAVDESS/Actor_09/03-01-06-01-02-01-09.wav
male_fear,RAVDESS,data/RAVDESS/Actor_09/03-01-06-01-02-02-09.wav
male_fear,RAVDESS,data/RAVDESS/Actor_09/03-01-06-02-01-01-09.wav
male_fear,RAVDESS,data/RAVDESS/Actor_09/03-01-06-02-01-02-09.wav
male_fear,RAVDESS,data/RAVDESS/Actor_09/03-01-06-02-02-01-09.wav
male_fear,RAVDESS,data/RAVDESS/Actor_09/03-01-06-02-02-02-09.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_09/03-01-07-01-01-01-09.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_09/03-01-07-01-01-02-09.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_09/03-01-07-01-02-01-09.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_09/03-01-07-01-02-02-09.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_09/03-01-07-02-01-01-09.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_09/03-01-07-02-01-02-09.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_09/03-01-07-02-02-01-09.wav
male_disgust,RAVDESS,data/RAVDESS/Actor_09/03-01-07-02-02-02-09.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_09/03-01-08-01-01-01-09.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_09/03-01-08-01-01-02-09.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_09/03-01-08-01-02-01-09.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_09/03-01-08-01-02-02-09.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_09/03-01-08-02-01-01-09.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_09/03-01-08-02-01-02-09.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_09/03-01-08-02-02-01-09.wav
male_surprise,RAVDESS,data/RAVDESS/Actor_09/03-01-08-02-02-02-09.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-01-01-01-01-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-01-01-01-02-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-01-01-02-01-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-01-01-02-02-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-02-01-01-01-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-02-01-01-02-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-02-01-02-01-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-02-01-02-02-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-02-02-01-01-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-02-02-01-02-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-02-02-02-01-10.wav
female_neutral,RAVDESS,data/RAVDESS/Actor_10/03-01-02-02-02-02-10.wav
female_happy,RAVDESS,data/RAVDESS/Actor_10/03-01-03-01-01-01-10.wav
female_happy,RAVDESS,data/RAVDESS/Actor_10/03-01-03-01-01-02-10.wav
female_happy,RAVDESS,data/RAVDESS/Actor_10/03-01-03-01-02-01-10.wav
female_happy,RAVDESS,data/RAVDESS/Actor_10/03-01-03-01-02-02-10.wav
female_happy,RAVDESS,data/RAVDESS/Actor_10/03-01-03-02-01-01-10.wav
female_happy,RAVDESS,data/RAVDESS/Actor_10/03-01-03-02-01-02-10.wav
female_happy,RAVDESS,data/RAVDESS/Actor_10/03-01-03-02-02-01-10.wav
female_happy,RAVDESS,data/RAVDESS/Actor_10/03-01-03-02-02-02-10.wav
female_sad,RAVDESS,data/RAVDESS/Actor_10/03-01-04-01-01-01-10.wav
female_sad,RAVDESS,data/RAVDESS/Actor_10/03-01-04-01-01-02-10.wav
female_sad,RAVDESS,data/RAVDESS/Actor_10/03-01-04-01-02-01-10.wav
female_sad,RAVDESS,data/RAVDESS/Actor_10/03-01-04-01-02-02-10.wav
female_sad,RAVDESS,data/RAVDESS/Actor_10/03-01-04-02-01-01-10.wav
female_sad,RAVDESS,data/RAVDESS/Actor_10/03-01-04-02-01-02-10.wav
female_sad,RAVDESS,data/RAVDESS/Actor_10/03-01-04-02-02-01-10.wav
female_sad,RAVDESS,data/RAVDESS/Actor_10/03-01-04-02-02-02-10.wav
female_angry,RAVDESS,data/RAVDESS/Actor_10/03-01-05-01-01-01-10.wav
female_angry,RAVDESS,data/RAVDESS/Actor_10/03-01-05-01-01-02-10.wav
female_angry,RAVDESS,data/RAVDESS/Actor_10/03-01-05-01-02-01-10.wav
female_angry,RAVDESS,data/RAVDESS/Actor_10/03-01-05-01-02-02-10.wav
female_angry,RAVDESS,data/RAVDESS/Actor_10/03-01-05-02-01-01-10.wav
female_angry,RAVDESS,data/RAVDESS/Actor_10/03-01-05-02-01-02-10.wav
female_angry,RAVDESS,data/RAVDESS/Actor_10/03-01-05-02-02-01-10.wav
female_angry,RAVDESS,data/RAVDESS/Actor_10/03-01-05-02-02-02-10.wav
female_fear,RAVDESS,data/RAVDESS/Actor_10/03-01-06-01-01-01-10.wav
female_fear,RAVDESS,data/RAVDESS/Actor_10/03-01-06-01-01-02-10.wav
female_fear,RAVDESS,data/RAVDESS/Actor_10/03-01-06-01-02-01-10.wav
female_fear,RAVDESS,data/RAVDESS/Actor_10/03-01-06-01-02-02-10.wav
female_fear,RAVDESS,data/RAVDESS/Actor_10/03-01-06-02-01-01-10.wav
female_fear,RAVDESS,data/RAVDESS/Actor_10/03-01-06-02-01-02-10.wav
female_fear,RAVDESS,data/RAVDESS/Actor_10/03-01-06-02-02-01-10.wav
female_fear,RAVDESS,data/RAVDESS/Actor_10/03-01-06-02-02-02-10.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_10/03-01-07-01-01-01-10.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_10/03-01-07-01-01-02-10.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_10/03-01-07-01-02-01-10.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_10/03-01-07-01-02-02-10.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_10/03-01-07-02-01-01-10.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_10/03-01-07-02-01-02-10.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_10/03-01-07-02-02-01-10.wav
female_disgust,RAVDESS,data/RAVDESS/Actor_10/03-01-07-02-02-02-10.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_10/03-01-08-01-01-01-10.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_10/03-01-08-01-01-02-10.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_10/03-01-08-01-02-01-10.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_10/03-01-08-01-02-02-10.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_10/03-01-08-02-01-01-10.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_10/03-01-08-02-01-02-10.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_10/03-01-08-02-02-01-10.wav
female_surprise,RAVDESS,data/RAVDESS/Actor_10/03-01-08-02-02-02-10.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-01-01-01-01-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-01-01-01-02-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-01-01-02-01-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-01-01-02-02-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-02-01-01-01-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-02-01-01-02-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-02-01-02-01-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-02-01-02-02-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-02-02-01-01-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-02-02-01-02-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-02-02-02-01-11.wav
male_neutral,RAVDESS,data/RAVDESS/Actor_11/03-01-02-02-02-02-11.wav
male_happy,RAVDESS,data/RAVDESS/Actor_11/03-01-03-01-01-01-11.wav
male_happy,RAVDESS,data/RAVDESS/Actor_11/03-01-03-01-01-02-11.wav
male_happy,RAVDESS,data/RAVDESS/Actor_11/03-01-03-01-02-01-11.wav
male_happy,RAVDESS,data/RAVDESS/Actor_11/03-01-03-01-02-02-11.wav
male_happy,RAVDESS,data/RAVDESS/Actor_11/03-01-03-02-01-01-11.wav
male_happy,RAVDESS,data/RAVDESS/Actor_11/03-01-03-02-01-02-11.wav
male_happy,RAVDESS,data/RAVDESS/Actor_11/03-01-03-02-02-01-11.wav
male_happy,RAVDESS,data/RAVDESS/Actor_11/03-01-03-02-02-02-11.wav
male_sad,RAVDESS,data/RAVDESS/Actor_11/03-01-04-01-01-01-11.wav
male_sad,RAVDESS,data/RAVDESS/Actor_11/03-01-04-01-01-02-11.wav
male_sad,RAVDESS,data/RAVDESS/Actor_11/03-01-04-01-02-01-11.wav
male_sad,RAVDESS,data/RAVDESS/Actor_11/03-01-04-01-02-02-11.wav
male_sad,RAVDESS,data/RAVDESS/Actor_11/03-01-04-02-01-01-11.wav
male_sad,RAVDESS,data/RAVDESS/Actor_11/03-01-04-02-01-02-11.wav
male_sad,RAVDESS,data/RAVDESS/Actor_11/03-01-04-02-02-01-11.wav
male_sad,RAVDESS,data/RAVDESS/Actor_11/03-01-04-02-02-02-11.wav
